Month,Reporting Status,Chicago Energy Rating,Exempt From Chicago Energy Rating,Community Area,Gross Floor Area - Buildings (sq ft),Year Built,Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location,Gross Floor Area - Buildings (sq ft)_log,Gross Floor Area - Buildings (sq ft)_sqrt,# of Buildings_log,# of Buildings_sqrt,Electricity Use (kBtu)_log,Electricity Use (kBtu)_sqrt,Natural Gas Use (kBtu)_log,Natural Gas Use (kBtu)_sqrt,Site EUI (kBtu/sq ft)_log,Site EUI (kBtu/sq ft)_sqrt,Source EUI (kBtu/sq ft)_log,Source EUI (kBtu/sq ft)_sqrt,Weather Normalized Site EUI (kBtu/sq ft)_log,Weather Normalized Site EUI (kBtu/sq ft)_sqrt,Weather Normalized Source EUI (kBtu/sq ft)_log,Weather Normalized Source EUI (kBtu/sq ft)_sqrt,Total GHG Emissions (Metric Tons CO2e)_log,Total GHG Emissions (Metric Tons CO2e)_sqrt,GHG Intensity (kg CO2e/sq ft)_sqrt,Reporting Status_Not Submitted,Reporting Status_Submitted Data
Jul,Submitted Data,1.0,False,Lake View,154165.0,2017.0,68.8,156.1,70.8,1165.4,8.6,41.94044,-87.65115,"(41.94044194, -87.65115723)",11.9457855,392.63852,0.6931472,1.0,15.68794,2550.308412721881,14.855513,1682.0291614594555,4.245634,8.294577,5.0568824,12.493999,4.2738843,8.414273,5.0701613,12.577758,7.0616775,34.137955,2.9325757,False,True
Jul,Submitted Data,4.0,False,LINCOLN PARK,230377.0,1928.0,38.2,50.4,40.3,607.0,2.6,41.925312,-87.64001,"(41.92531392, -87.64000717)",12.347477,479.97604,0.6931472,1.0,14.121102,1165.0865633076369,15.822331,2727.568257624362,3.6686769,6.180615,3.9396381,7.0992956,3.7208624,6.348228,3.9759364,7.231874,6.410175,24.63737,1.6124516,False,True
Jul,Submitted Data,3.0,False,West Town,442844.0,2016.0,70.5,149.1,72.1,1983.0,8.2,41.899628,-87.656624,"(41.89962673, -87.65662412)",13.000975,665.4653,0.6931472,1.0,16.159155,3227.8678721409897,15.720452,2592.105765589051,4.2696977,8.396428,5.0113015,12.210651,4.291828,8.491172,5.0192647,12.25969,7.59287,44.530888,2.8635643,False,True
Jul,Not Submitted,0.0,False,NEAR WEST SIDE,333262.0,1993.2,67.64,121.48,70.84,1745.52,6.56,41.888382,-87.644,"(41.88838308, -87.64399483)",12.716687,577.2885,0.78845733,1.0954452,15.851654,2767.852319037271,16.152775,3217.5883111423686,4.2288756,8.224354,4.8079476,11.021796,4.2744412,8.41665,4.8432417,11.219625,7.4653807,41.77942,2.5612497,True,False
Jul,Submitted Data,4.0,False,DOUGLAS,319937.0,1956.0,72.1,94.0,76.4,1569.1,4.9,41.840508,-87.61755,"(41.84050679, -87.61755085)",12.675882,565.62976,0.6931472,1.0,15.0238905,1829.769466353617,16.796373,4439.011072299775,4.291828,8.491172,4.553877,9.69536,4.3489866,8.740709,4.6001577,9.924717,7.358895,39.611866,2.2135944,False,True
Aug,Submitted Data,1.0,False,EAST GARFIELD PARK,91245.0,2000.0,100.5,167.6,104.9,661.0,9.0,41.886547,-87.69695,"(41.88654749, -87.69695112)",11.421314,302.06787,0.6931472,1.0,14.775117,1615.7562935046856,15.378797,2185.059381344132,4.620059,10.024969,5.127529,12.946042,4.662495,10.24207,5.1532917,13.114877,6.4952655,25.70992,3.0,False,True
Aug,Submitted Data,1.0,False,LOOP,91447.0,1925.0,104.3,242.4,90.76,1129.6,12.4,41.87381,-87.624794,"(41.87381015, -87.62479645)",11.423526,302.40204,0.6931472,1.0,15.753834,2635.734129232309,14.76584,1608.2786450114918,4.6568136,10.212737,5.494706,15.5692005,4.5191765,9.526804,5.3479643,14.463057,7.0305037,33.609524,3.5213633,False,True
Aug,Submitted Data,4.0,False,Englewood,62800.0,2010.0,54.3,115.8,56.1,398.3,6.3,41.77611,-87.6399,"(41.7761103, -87.6399)",11.047727,250.59929,0.6931472,1.0,14.561938,1452.3943335058837,14.077809,1140.137710980564,4.012773,7.3688536,4.760463,10.761041,4.044804,7.489993,4.787492,10.908712,5.989713,19.957455,2.50998,False,True
Aug,Submitted Data,4.0,False,ROGERS PARK,255892.0,1970.0,88.1,135.4,91.9,1842.9,7.2,41.99842,-87.661224,"(41.99842087, -87.66122515)",12.452515,505.8577,0.6931472,1.0,15.650865,2503.4682742147943,16.605537,4035.027769421172,4.4897594,9.38616,4.9155917,11.63615,4.5315237,9.586449,4.9323134,11.734565,7.519638,42.929012,2.6832817,False,True
Aug,Submitted Data,2.0,False,LOOP,1008416.0,1892.0,238.0,387.2,240.8,20891.4,20.7,41.88045,-87.62423,"(41.880452, -87.624229)",13.823893,1004.19916,0.6931472,1.0,18.186184,8893.643645885526,18.896372,12685.13403161354,5.4764633,15.427249,5.9615207,19.677399,5.488111,15.517732,5.968963,19.75095,9.947141,144.53857,4.549725,False,True
Aug,Submitted Data,1.0,False,LOOP,443853.0,1980.0,95.0,192.5,100.5,4662.1,10.5,41.88762,-87.6212,"(41.88761895, -87.6212023)",13.003251,666.22296,0.6931472,1.0,16.97385,4850.924911808056,16.740314,4316.315987042653,4.564348,9.746795,5.2652774,13.874437,4.620059,10.024969,5.3273907,14.314328,8.447435,68.27957,3.2403703,False,True
Aug,Submitted Data,1.5,False,ROSELAND,68500.0,2005.0,75.7,124.5,77.5,456.6,6.7,41.69755,-87.61478,"(41.69755188, -87.61477587)",11.1346035,261.72504,0.6931472,1.0,14.380393,1326.363185556656,15.047433,1851.4353890967948,4.339902,8.700575,4.832306,11.157957,4.3630986,8.803409,4.842611,11.21606,6.1259956,21.3682,2.588436,False,True
Aug,Submitted Data,4.0,False,NEAR NORTH SIDE,104400.0,1929.0,88.5,125.6,91.6,691.7,6.6,41.90375,-87.63559,"(41.9037528, -87.63558845)",11.555995,323.1099,0.6931472,1.0,14.48419,1397.0172511461697,15.801829,2699.7501365867174,4.494239,9.407444,4.8410325,11.207141,4.5282893,9.570789,4.863681,11.335784,6.540597,26.30019,2.5690465,False,True
Aug,Submitted Data,1.5,False,WEST RIDGE,177250.0,1950.0,102.4,135.6,113.3,1172.1,7.1,41.99047,-87.704865,"(41.99047176, -87.70486537)",12.085322,421.01068,0.6931472,1.0,14.793313,1630.5233822303803,16.472698,3775.728393303735,4.638605,10.119288,4.917057,11.644741,4.7388268,10.644247,4.998563,12.132601,7.067405,34.235947,2.6645825,False,True
Aug,Submitted Data,4.0,False,DUNNING,517756.0,1996.0,65.0,91.5,68.1,2084.2,4.8,41.938316,-87.78904,"(41.93831557, -87.78903681)",13.157261,719.5526,1.7917595,2.236068,15.562747,2395.562167842864,16.923548,4730.439662441537,4.189655,8.062258,4.527209,9.565563,4.2355547,8.252273,4.5517693,9.68504,7.64262,45.653038,2.1908903,False,True
Aug,Submitted Data,2.0,False,LINCOLN PARK,58406.0,1977.0,153.6,237.5,163.4,738.4,12.6,41.923973,-87.65155,"(41.9239719, -87.65154782)",10.975191,241.67334,0.6931472,1.0,14.748996,1594.7905191591778,15.676317,2535.5314433073,5.040841,12.393547,5.4743695,15.411035,5.1023026,12.782801,5.5166492,15.741665,6.6058393,27.173517,3.5496478,False,True
Aug,Submitted Data,3.5,False,Lincoln Park,230594.0,1916.0,76.2,113.0,80.0,1140.1,6.0,41.921738,-87.65392,"(41.9217371, -87.65392)",12.348418,480.20203,0.6931472,1.0,15.0926895,1893.8073291652452,16.206625,3305.3999909239424,4.3463993,8.729261,4.7361984,10.630146,4.394449,8.944272,4.767289,10.798148,7.039748,33.765366,2.4494898,False,True
Aug,Submitted Data,3.0,False,NEAR NORTH SIDE,975524.0,2014.0,124.0,254.7,125.6,9625.6,13.9,41.894043,-87.620415,"(41.89404425, -87.62041608)",13.790731,987.68616,0.6931472,1.0,17.712402,7017.774134296429,17.413168,6042.563752249537,4.828314,11.135529,5.544005,15.959323,4.8410325,11.207141,5.5510197,16.015617,9.172285,98.110146,3.7282703,False,True
Aug,Submitted Data,4.0,False,GRAND BOULEVARD,59133.0,1987.0,60.8,99.9,63.5,272.9,5.4,41.82021,-87.612465,"(41.82021138, -87.61246867)",10.987561,243.17278,0.6931472,1.0,13.86443,1024.7609965255313,14.534026,1432.265478184823,4.1239033,7.7974353,4.61413,9.994999,4.166665,7.9686885,4.647271,10.163661,5.612763,16.519686,2.32379,False,True
Aug,Submitted Data,4.0,False,NEAR SOUTH SIDE,334816.0,1982.0,82.1,106.3,87.0,1856.3,5.5,41.868633,-87.627304,"(41.86863212, -87.62730687)",12.721339,578.6329,0.6931472,1.0,15.163197,1961.7614279009565,16.978445,4862.085108263737,4.420045,9.060905,4.6756287,10.310189,4.477337,9.327379,4.722064,10.55462,7.5268793,43.0848,2.345208,False,True
Aug,Submitted Data,4.0,False,FOREST GLEN,63000.0,1968.0,10.4,29.1,80.08,102.1,1.6,41.99305,-87.74837,"(41.99305112, -87.74836805)",11.050906,250.998,0.6931472,1.0,13.391017,808.7644280011331,15.1915455,1989.7665440950605,2.4336133,3.224903,3.4045253,5.3944416,4.3954363,8.948743,4.646888,10.161693,4.6356993,10.104454,1.264911,False,True
Aug,Not Submitted,0.0,False,PORTAGE PARK,54000.0,1997.0,219.52,476.76,225.12,1383.18,26.14,41.952957,-87.750885,"(41.95295868, -87.75088136)",10.896758,232.379,0.6931472,1.0,15.818515,2722.36835861718,15.458573,2273.979050035422,5.3959885,14.816207,6.1691084,21.834835,5.421066,15.004,6.180141,21.955864,7.232863,37.191128,5.112729,True,False
Aug,Submitted Data,2.5,False,NEW CITY,89556.0,2004.0,74.1,129.3,76.9,623.8,7.0,41.81195,-87.65513,"(41.81195152, -87.65512794)",11.402631,299.2591,0.6931472,1.0,14.784142,1623.0629993934308,15.202555,2000.74988441834,4.3188205,8.608135,4.8698397,11.371016,4.355426,8.769264,4.891852,11.497826,6.437432,24.975988,2.6457512,False,True
Aug,Not Submitted,0.0,False,LINCOLN PARK,116032.0,1958.0,71.48,106.24,75.14,602.06,5.64,41.90384,-87.63668,"(41.90383853, -87.63667998)",11.66163,340.6347,0.6931472,1.0,14.471051,1387.8699795009618,15.551558,2382.197905296703,4.283311,8.454584,4.6750693,10.307279,4.332574,8.668333,4.7111506,10.496666,6.4020166,24.536911,2.3748684,True,False
Aug,Submitted Data,4.0,False,Hyde Park,83819.0,1990.0,76.2,116.6,79.7,519.6,6.2,41.802242,-87.60333,"(41.8022404, -87.60333)",11.336427,289.5151,0.6931472,1.0,14.375683,1323.2435905758243,15.349514,2153.299863000971,4.3463993,8.729261,4.767289,10.798148,4.3907385,8.927485,4.797442,10.963576,6.254982,22.794737,2.48998,False,True
Aug,Submitted Data,4.0,False,NEAR WEST SIDE,173645.0,2007.0,57.6,100.4,59.8,847.3,5.4,41.867058,-87.65762,"(41.86705631, -87.65762245)",12.064774,416.70734,0.6931472,1.0,15.090581,1891.811724247421,15.508552,2331.520062105407,4.0707345,7.5894666,4.619073,10.01998,4.1075897,7.733046,4.642466,10.139033,6.743234,29.108418,2.32379,False,True
Aug,Submitted Data,4.0,False,NEAR WEST SIDE,62555.0,1907.0,29.6,37.6,31.4,122.3,2.0,41.88661,-87.66259,"(41.88660859, -87.66258804)",11.0438175,250.10997,0.6931472,1.0,12.35137,480.91121841770337,14.299578,1273.8367242311708,3.421,5.440588,3.6532524,6.131884,3.4781585,5.6035705,3.701302,6.2849026,4.8146205,11.058933,1.4142135,False,True
Aug,Submitted Data,1.5,False,LOOP,258704.0,1912.0,78.2,147.7,80.4,1752.4,8.0,41.88096,-87.6278,"(41.88095952, -87.6277973)",12.463444,508.62952,0.6931472,1.0,15.919935,2863.9798532810946,16.000484,2981.6799627055884,4.3719764,8.843077,5.0019307,12.153189,4.3993754,8.966604,5.017942,12.251531,7.469312,41.861675,2.828427,False,True
Aug,Submitted Data,4.0,False,Lincoln Park,116763.0,2019.0,39.9,65.6,41.9,375.9,3.5,41.922466,-87.65477,"(41.922465, -87.65477)",11.66791,341.70602,0.6931472,1.0,14.188831,1205.2177396636675,14.848553,1676.18572956579,3.7111301,6.3166447,4.1987047,8.099382,3.7588718,6.473021,4.2470655,8.300602,5.93198,19.388142,1.8708287,False,True
Aug,Submitted Data,3.5,False,LOGAN SQUARE,140200.0,1985.0,65.8,147.8,68.5,1139.2,8.1,41.92075,-87.70153,"(41.92075046, -87.70152825)",11.850832,374.4329,0.6931472,1.0,15.6574955,2511.7813200993432,14.883433,1705.675496687456,4.201703,8.11172,5.002603,12.157302,4.241327,8.276473,5.0466456,12.429803,7.038959,33.752037,2.8460498,False,True
Aug,Submitted Data,1.0,False,LOOP,680267.0,1981.0,63.2,167.8,67.2,4720.2,9.3,41.884815,-87.61796,"(41.884817, -87.61795883)",13.430243,824.783,0.6931472,1.0,17.194824,5417.619874077545,14.781122,1620.6151609805456,4.162003,7.949843,5.1287146,12.953764,4.2224445,8.19756,5.192957,13.379088,8.459818,68.70371,3.04959,False,True
Aug,Submitted Data,4.0,False,Near West Side,244145.0,2015.0,66.8,128.4,69.6,1365.2,7.0,41.88321,-87.64337,"(41.8832102, -87.64337)",12.405521,494.11032,0.6931472,1.0,15.689295,2552.037813199483,15.697386,2562.382719267362,4.2165623,8.173126,4.8629084,11.331372,4.25703,8.342662,4.896346,11.523889,7.2197886,36.948612,2.6457512,False,True
Aug,Submitted Data,4.0,False,NEAR WEST SIDE,64877.0,2018.0,48.2,67.3,50.3,229.6,3.5,41.88,-87.65484,"(41.88, -87.6548399)",11.080264,254.70964,0.6931472,1.0,13.331993,785.2448025934333,14.736466,1584.8312528468134,3.8958936,6.942622,4.22391,8.203658,3.9376907,7.0922494,4.248495,8.306623,5.440685,15.152557,1.8708287,False,True
Aug,Submitted Data,1.0,False,KENWOOD,59310.0,1950.0,115.7,153.3,120.1,475.5,8.0,41.802242,-87.603325,"(41.80224043, -87.60332678)",10.99055,243.53644,0.6931472,1.0,13.89005,1037.9724466477903,15.570951,2405.41054707923,4.7596064,10.756393,5.038899,12.381437,4.7966166,10.959015,5.0613284,12.52198,6.1664677,21.805962,2.828427,False,True
Aug,Submitted Data,4.0,False,MONTCLARE,165647.0,1995.0,80.2,148.4,85.2,1331.2,8.0,41.926697,-87.79203,"(41.92669728, -87.79203184)",12.01762,406.99753,0.6931472,1.0,15.6195345,2464.5564712540063,15.791671,2686.071908940637,4.3969154,8.955445,5.006627,12.181953,4.4566703,9.230385,5.038899,12.381437,7.1945868,36.485615,2.828427,False,True
Aug,Submitted Data,3.5,False,LINCOLN PARK,70993.0,1937.0,83.1,109.7,88.4,407.2,5.7,41.929493,-87.64596,"(41.92949312, -87.6459568)",11.170351,266.44513,0.6931472,1.0,13.723354,954.9667009901444,15.422345,2233.15924197089,4.4320064,9.11592,4.706824,10.473777,4.4931207,9.402127,4.756173,10.737783,6.0117574,20.179197,2.3874674,False,True
Aug,Not Submitted,0.0,False,LAKE VIEW,101500.0,1961.8,82.2,135.66,86.58,696.0600000000001,7.26,41.93985,-87.65845,"(41.9398511, -87.65844752)",11.527824,318.59064,0.6931472,1.0,14.825868,1657.2809297159006,15.43188,2243.8307556498107,4.4212475,9.0664215,4.917496,11.647317,4.472553,9.304837,4.9480505,11.827933,6.5468717,26.38295,2.6944387,True,False
Aug,Not Submitted,0.0,False,NORTH PARK,82500.0,1945.6,86.64,127.52,93.46,555.9199999999998,6.76,41.982796,-87.710266,"(41.98279432, -87.71026412)",11.320565,287.22812,0.6931472,1.0,14.358278,1311.7780528732749,15.503887,2326.0889793814854,4.4732375,9.308061,4.8560843,11.292476,4.5481763,9.667471,4.9152985,11.634432,6.3224216,23.577955,2.6,True,False
Aug,Submitted Data,1.0,False,LOOP,311966.0,1997.0,258.2,460.8,259.7,6781.0,26.0,41.877735,-87.63172,"(41.877735, -87.631723)",12.650653,558.5392,0.6931472,1.0,17.25618,5586.397766002704,16.40356,3647.437884323734,5.5576,16.068604,6.135132,21.466253,5.56337,16.11521,6.1514554,21.642551,8.822027,82.346825,5.0990195,False,True
Aug,Submitted Data,0.0,False,DOUGLAS,336679.0,1989.0,71.46,119.9,75.0,1740.02,6.44,41.835697,-87.612755,"(41.83569627, -87.61275453)",12.726889,580.2405,0.78845733,1.0954452,15.749096,2629.4968263909354,16.336693,3527.504491846892,4.283035,8.453402,4.794964,10.949885,4.3307333,8.6602545,4.832465,11.158853,7.4622264,41.713547,2.5377154,False,True
Aug,Submitted Data,2.0,False,DOUGLAS,72292.0,1944.0,158.8,341.4,167.0,1372.5,19.0,41.842323,-87.62715,"(41.842325, -87.62715344)",11.188482,268.8717,0.6931472,1.0,15.733443,2608.998236871769,15.551833,2382.525454218696,5.073923,12.601587,5.8359795,18.477013,5.123964,12.922848,5.864199,18.740332,7.2251177,37.047268,4.358899,False,True
Aug,Submitted Data,0.0,True,NEAR NORTH SIDE,1217060.0,1984.0,63.8,178.7,66.9,10566.5,10.0,41.896053,-87.623566,"(41.89605284, -87.62356326)",14.01195,1103.2045,0.6931472,1.0,18.030659,8228.253277579635,16.007814,2992.6271802548345,4.1713057,7.98749,5.191289,13.367872,4.218036,8.179242,5.2380366,13.685759,9.265538,102.79348,3.1622777,False,True
Aug,Submitted Data,1.0,False,EDGEWATER,115973.0,1963.0,161.9,220.0,173.9,1150.4,11.5,41.990902,-87.66661,"(41.99090057, -87.66660744)",11.661121,340.5481,0.6931472,1.0,14.863184,1688.4932040135666,16.401882,3644.379206394417,5.0931363,12.723993,5.398163,14.8323965,5.1642146,13.187115,5.44975,15.221695,7.0487337,33.917545,3.391165,False,True
Aug,Submitted Data,4.0,False,UPTOWN,75600.0,1926.0,81.3,108.7,85.4,430.3,5.7,41.966362,-87.65328,"(41.96636349, -87.65328024)",11.233225,274.95453,0.6931472,1.0,13.821899,1003.1988337313796,15.453191,2267.8678973873234,4.4103713,9.016651,4.697749,10.425929,4.4589877,9.241212,4.735321,10.625442,6.066804,20.743673,2.3874674,False,True
Aug,Submitted Data,1.0,False,NEAR NORTH SIDE,571181.0,1985.0,90.8,237.7,93.3,7538.3,13.2,41.894234,-87.61662,"(41.894233, -87.616621)",13.255464,755.7652,0.6931472,1.0,17.654339,6816.964911160978,15.497771,2318.9869124253373,4.5196123,9.528903,5.4752073,15.417522,4.546481,9.659192,5.5012584,15.6205,8.927885,86.82339,3.6331804,False,True
Aug,Submitted Data,0.0,False,NEAR NORTH SIDE,227950.0,1948.4,85.12,118.94,90.04,1338.1799999999998,6.24,41.89059,-87.6317,"(41.89059211, -87.63170069)",12.336886,477.4411,0.6931472,1.0,15.115942,1915.9540130180576,16.48329,3795.7776778942152,4.455742,9.22605,4.7869916,10.905962,4.511299,9.488941,4.8284736,11.136427,7.199813,36.581142,2.4979992,False,True
Aug,Submitted Data,4.0,False,SOUTH CHICAGO,69921.0,1902.0,45.8,69.3,51.4,257.3,3.7,41.745483,-87.55011,"(41.74548157, -87.55011078)",11.155135,264.42578,0.6931472,1.0,13.649411,920.3047864702216,14.672452,1534.9081079986515,3.8458831,6.7675695,4.252772,8.324662,3.9589067,7.169379,4.3333616,8.671793,5.5541215,16.040573,1.9235384,False,True
Aug,Not Submitted,0.0,False,NEAR WEST SIDE,51400.0,1954.2,79.76,123.58,86.12,339.3,6.58,41.871815,-87.68913,"(41.87181368, -87.68913531)",10.847413,226.71568,0.6931472,1.0,13.974432,1082.7028031736131,14.89521,1715.7488336000697,4.391482,8.930845,4.8249483,11.116654,4.4672866,9.2800865,4.879615,11.42716,5.829828,18.420097,2.565151,True,False
Aug,Submitted Data,3.5,False,HYDE PARK,66143.0,1970.0,50.0,140.0,53.2,426.8,7.8,41.802242,-87.603325,"(41.80224043, -87.60332678)",11.099589,257.1828,0.6931472,1.0,14.821523,1653.6847946328828,15.297612,2098.1387084747284,3.9318256,7.071068,4.94876,11.83216,3.992681,7.293833,5.0099683,12.202458,6.0586557,20.659138,2.792848,False,True
Aug,Submitted Data,3.5,False,Loop,242886.0,2014.0,53.6,106.4,54.9,1176.3,5.8,41.86842,-87.62414,"(41.8684207, -87.62414)",12.400352,492.83466,0.6931472,1.0,15.57477,2410.0073443871493,15.440979,2254.0629538679705,4.000034,7.3212023,4.6765604,10.315038,4.0235643,7.4094534,4.692265,10.397115,7.070979,34.29723,2.408319,False,True
Aug,Submitted Data,4.0,False,WEST TOWN,127371.0,1895.0,72.6,97.3,80.5,649.4,5.1,41.892597,-87.67396,"(41.89259822, -87.67395826)",11.754868,356.89075,0.6931472,1.0,14.244575,1239.2812029559716,15.858449,2777.2720788572374,4.298645,8.520563,4.588024,9.864077,4.400603,8.972179,4.673763,10.300486,6.4775877,25.483328,2.258318,False,True
Aug,Not Submitted,0.0,False,OHARE,104280.0,1976.2,105.32,195.86,109.3,1024.5,10.62,41.97645,-87.83665,"(41.97645061, -87.83664806)",11.554845,322.92413,0.6931472,1.0,15.368776,2174.138680029404,15.712722,2582.1064308041214,4.6664534,10.262553,5.2824926,13.994999,4.703204,10.454664,5.3012133,14.127278,6.9329357,32.007812,3.2588341,True,False
Aug,Submitted Data,3.5,False,Near North Side,785000.0,2018.0,54.2,95.8,55.8,4057.9,5.2,41.898403,-87.62263,"(41.898405, -87.622625)",13.573441,886.00226,0.6931472,1.0,16.676523,4180.814442187072,17.035927,5003.851936258706,4.010963,7.362065,4.572647,9.787747,4.0395365,7.4699397,4.591071,9.8792715,8.308667,63.70165,2.280351,False,True
Aug,Submitted Data,1.0,False,SOUTH SHORE,27256.0,1920.0,354.6,453.7,375.5,577.6,23.6,41.767567,-87.58129,"(41.76756857, -87.58128774)",10.213066,165.09392,1.0986123,1.4142135,13.94443,1066.5825331403098,15.834622,2744.3817518705373,5.8738065,18.830826,6.119638,21.300234,5.930918,19.377823,6.1668873,21.810549,6.3606114,24.03331,4.857983,False,True
Aug,Submitted Data,3.5,False,ROGERS PARK,60120.0,1924.0,85.5,107.1,93.3,334.4,5.6,42.01036,-87.6683,"(42.01036185, -87.66829765)",11.004114,245.1938,0.6931472,1.0,13.297753,771.9161871602382,15.329352,2131.7021837020293,4.4601445,9.246621,4.683057,10.348913,4.546481,9.659192,4.756173,10.737783,5.815324,18.286608,2.366432,False,True
Aug,Submitted Data,3.0,False,BELMONT CRAGIN,64285.0,2004.0,212.4,488.0,214.8,1727.5,26.9,41.925915,-87.78557,"(41.92591473, -87.78557198)",11.071097,253.54486,0.6931472,1.0,16.091084,3119.855461395608,15.182342,1980.6311620289125,5.3631682,14.57395,6.1923623,22.090721,5.374352,14.656056,6.193997,22.108822,7.4550095,41.563206,5.186521,False,True
Aug,Submitted Data,3.5,False,NEW CITY,52875.0,1990.0,70.2,133.3,74.8,382.5,7.2,41.809395,-87.675,"(41.80939464, -87.67500128)",10.875705,229.94565,0.6931472,1.0,14.403427,1341.72750586697,14.463317,1382.5128570830725,4.265493,8.378544,4.900076,11.545562,4.3280983,8.6487,4.949469,11.836385,5.9493394,19.557608,2.6832817,False,True
Aug,Not Submitted,0.0,False,Near North Side,442410.0,1996.4,70.42,135.06,72.5,2541.6400000000003,7.36,41.893497,-87.634056,"(41.89349836, -87.634056)",12.999994,665.1391,0.6931472,1.0,16.292664,3450.6987060593974,16.369946,3586.645809109118,4.268578,8.391663,4.913096,11.6215315,4.2972856,8.514693,4.928123,11.709825,7.840958,50.41468,2.712932,True,False
Aug,Submitted Data,4.0,False,HYDE PARK,231621.0,1947.0,54.6,86.3,56.5,754.5,4.6,41.802242,-87.603325,"(41.80224043, -87.60332678)",12.352862,481.2702,0.6931472,1.0,14.815033,1648.3271519938023,15.643697,2494.511435131136,4.018183,7.389181,4.4693503,9.28978,4.051785,7.5166483,4.48526,9.364828,6.62738,27.468163,2.144761,False,True
Aug,Exempt,2.4,True,WASHINGTON PARK,291300.0,1956.0,93.34,131.82,98.36,1904.94,6.94,41.795624,-87.62464,"(41.79562488, -87.62464034)",12.582112,539.72217,0.6931472,1.0,15.480696,2299.271671638652,16.82763,4508.926089436375,4.546905,9.6612625,4.8889947,11.481289,4.5987496,9.917661,4.9262385,11.698718,7.5527306,43.64562,2.634388,False,False
Aug,Submitted Data,1.0,False,ASHBURN,85771.0,1963.0,245.5,383.1,254.6,1485.9,20.4,41.747852,-87.68245,"(41.74785085, -87.6824488)",11.3594475,292.86685,0.6931472,1.0,15.466907,2283.473822928566,16.353445,3557.175860145236,5.507362,15.66844,5.950903,19.57294,5.543614,15.95619,5.9707513,19.768661,7.3044486,38.547375,4.516636,False,True
Aug,Not Submitted,0.0,False,SOUTH SHORE,72105.0,1956.0,116.28,164.22,121.68,594.78,8.66,41.762592,-87.57232,"(41.76259226, -87.57231648)",11.185892,268.52374,0.95551145,1.264911,14.281212,1262.1923466730418,15.689892,2552.799404575299,4.764564,10.78332,5.107278,12.814836,4.8095794,11.030866,5.1394386,13.023825,6.3898716,24.388111,2.942788,True,False
Aug,Submitted Data,4.0,False,Loop,144649.0,1915.0,37.6,59.9,39.7,462.3,3.2,41.86842,-87.62414,"(41.8684207, -87.62414082)",11.882072,380.32748,0.6931472,1.0,14.338288,1298.732112485096,15.13659,1935.836950778655,3.6532524,6.131884,4.1092334,7.739509,3.706228,6.3007936,4.139955,7.8612976,6.138375,21.501163,1.7888544,False,True
Aug,Submitted Data,3.0,False,Near North Side,128250.0,1976.0,51.3,122.3,54.4,750.4,6.8,41.908684,-87.62773,"(41.9086825, -87.62773)",11.7617445,358.1201,0.6931472,1.0,15.285265,2085.2260788701064,14.117066,1162.7382336536457,3.9569964,7.1624017,4.8146205,11.058933,4.01458,7.3756356,4.879767,11.428036,6.621938,27.39343,2.607681,False,True
